id_parcelle,block_id,slope_p50,slope_p90,slope_std,twi_mean,has_thalweg_mean,profile_curvature_mean,tri_mean,hillshade_winter_mean,aspect_south_ratio_mean,svf_mean,proxy_label,CPI_v3
73065000DE0027,3093_21666,18.693866729736328,31.084672927856445,8.523661605014045,,,0.02148251645762698,0.48546617781900375,0.2692246165384574,,,0,25.0
73065000DE0273,3094_21666,15.772600173950195,27.573762893676758,6.74037581873061,,,-0.012843167942201075,0.39961068876121075,0.5442449595361547,,,0,25.0
73065000DE0052,3094_21666,16.96126365661621,35.822105407714844,13.44574411167037,,,0.005435560219042545,0.5206822702772074,0.5342921492663415,,,0,25.0
73065000DE0167,3094_21666,14.655519485473633,28.971410751342773,10.688276033313851,,,-0.01159270097412448,0.40788719822728847,0.5350116134894491,,,0,25.0
73065000DE0199,3094_21666,12.375155448913574,25.93341827392578,11.986569961893307,,,-0.05369478182929113,0.36789449449358724,0.46083918918374583,,,0,25.0
73065000DE0240,3094_21666,12.482516288757324,30.357067108154297,11.396031691597166,,,-0.0075410263487466645,0.3764610486795293,0.5178541495621237,,,0,25.0
73065000DE0198,3094_21666,11.96129035949707,30.479198455810547,12.536927441919556,,,-0.007372905479771799,0.34581442440257354,0.34577713715616143,,,0,25.0
73065000DE0196,3094_21666,17.059724807739258,31.480384826660156,10.768822753256968,,,0.00914910255415287,0.43650554463300223,0.28486085601200334,,,0,25.0
73065000DE0003,3094_21666,2.9162161350250244,37.4259033203125,16.474289164989173,,,-0.00925229055202989,0.3593881725778914,0.40909673675761077,,,0,25.0
73065000DE0232,3094_21666,15.052170753479004,31.260149002075195,10.885951242259953,,,-0.008840442149683719,0.421666768727654,0.4852384359529703,,,0,25.0
73065000DE0238,3094_21666,15.615092277526855,25.17015838623047,7.42043200972545,,,-0.009362628583114808,0.4046039071088311,0.49724637287009893,,,0,25.0
73065000DE0013,3094_21666,10.806591033935547,39.91809844970703,14.196694828588523,,,-0.03408866640310144,0.4406516104394176,0.44594913191058894,,,0,25.0
73065000DE0026,3094_21666,29.09956169128418,46.98630142211914,12.084879359694353,,,0.005601110117527623,0.7905108718259938,0.08369149194852354,,,0,23.9
73065000DE0236,3094_21666,10.292041778564453,25.915271759033203,9.080005408486612,,,-0.021670905356171468,0.3062414017013724,0.5082004097478018,,,0,25.0
73065000DE0260,3094_21666,29.99101448059082,36.3680305480957,12.706088726954489,,,-0.09769587441096231,0.5717574831039186,0.5941150483630953,,,0,25.0
73065000DE0249,3094_21666,13.201091766357422,28.52906608581543,8.029927809349042,,,-0.07562000450046583,0.3883391632430855,0.3219177640717605,,,0,25.0
73065000DE0259,3094_21666,14.41766357421875,26.800472259521484,7.85146662125377,,,0.12808214384933997,0.4097950705166521,0.5243517119308998,,,0,25.0
73065000DE0250,3094_21666,15.247835159301758,39.084835052490234,13.537152919761175,,,-0.08771532431416128,0.519449901680463,0.35043574126910265,,,0,25.0
73065000DE0024,3094_21666,31.913652420043945,45.623008728027344,12.608802622696528,,,-0.014605477024548917,0.8139493126939488,0.07502545341213514,,,0,22.3
73065000DE0242,3094_21666,5.9679484367370605,39.194915771484375,15.363268329124748,,,-0.003509028873977467,0.40299618941833654,0.3419385914887484,,,0,25.0
73065000DE0252,3094_21666,10.233091354370117,40.5865592956543,16.064510658808526,,,-0.028278962457071323,0.5271593459109043,0.23342946525040367,,,0,25.0
73065000DE0247,3094_21666,30.888221740722656,44.79584503173828,16.41703916733922,,,0.02435173511505127,0.7107292938232422,0.1607356071472168,,,0,22.1
73065000DE0210,3094_21666,11.915044784545898,29.388357162475586,13.764945190947506,,,0.03354410138879186,0.40376056297385304,0.4013984169967438,,,0,25.0
73065000DE0241,3094_21666,2.6008336544036865,26.990909576416016,12.786064017265627,,,-0.04687297880594833,0.2363518328706095,0.3752312498206497,,,0,25.0
73065000DE0246,3094_21666,14.002225875854492,38.972991943359375,14.847076408866952,,,-0.010078462884180805,0.4630919958652068,0.3438258527025891,,,0,25.0
73065000DE0245,3094_21666,29.86789894104004,49.24162292480469,14.693709787528741,,,0.048172732782617335,0.8110440543137813,0.1162046926349243,,,0,22.4
73065000DE0011,3094_21666,11.153430938720703,37.90217590332031,14.059554360835003,,,-0.0002212052196424667,0.40639471485916756,0.426561501362352,,,0,25.0
73065000DE0251,3094_21666,12.567558288574219,45.5869255065918,18.611827984773555,,,-0.07825229340448893,0.5607293010421498,0.20253276648017163,,,0,25.0
73065000DE0208,3094_21666,24.79631805419922,27.511899948120117,11.103657281242615,,,-0.031834293630457484,0.42489036070097475,0.49497719860951833,,,0,25.0
73065000DE0244,3094_21666,11.247068405151367,35.751953125,13.148954541167573,,,-0.07622182147103067,0.369064402136003,0.4363857766856318,,,0,25.0
73065000DE0243,3094_21666,29.47272491455078,39.951438903808594,11.999002868097826,,,0.003579400869516226,0.6817523537660256,0.24546223958333332,,,0,25.0
73065000DE0007,3094_21666,42.13017272949219,61.3660888671875,18.750189105509143,,,0.0496866131160378,1.3425140204048378,0.1163675920435617,,,0,17.6
73065000DE0310,3094_21666,12.953425407409668,27.257583618164062,9.986908560020177,,,0.022734129244365874,0.35167823216347355,0.47739444300346356,,,0,25.0
73065000DE0271,3094_21666,16.26334571838379,27.247718811035156,9.362259000817566,,,0.001014684057244893,0.3588169575746825,0.5174853449856889,,,0,25.0
73065000DE0004,3094_21666,12.424409866333008,30.23090362548828,10.780562647487415,,,0.010842120742318417,0.36898930281538017,0.507219996170664,,,0,25.0
73065000DE0315,3094_21666,9.484417915344238,25.47174835205078,8.264400815057352,,,0.19192056488572506,0.32607623987030565,0.4910948903937089,,,0,25.0
73065000DE0291,3094_21666,12.700389862060547,29.562694549560547,8.944676737134689,,,0.1054097221743676,0.36771888117636403,0.40026886232437625,,,0,25.0
73065000DE0284,3094_21666,12.966106414794922,33.47159194946289,13.142517906675941,,,0.0002768691705197704,0.43269694840826955,0.36499405426232995,,,0,25.0
73065000DE0288,3094_21666,14.617876052856445,31.115970611572266,11.923203640852805,,,-0.01420089953752525,0.3855523055043964,0.3419391820639259,,,0,25.0
73065000DE0314,3094_21666,16.013690948486328,31.99106788635254,11.456727926288018,,,-0.005849884283059769,0.4138858294356866,0.4954948655424088,,,0,25.0
73065000DE0311,3094_21666,12.853950500488281,29.8474063873291,11.24574552886327,,,0.019778249689685737,0.3654074228274994,0.4823849343176495,,,0,25.0
73065000DE0308,3094_21666,12.359682083129883,29.01651954650879,11.55338238784895,,,-0.016097622575431035,0.3702588732489224,0.47006212957974136,,,0,25.0
73065000DE0170,3095_21666,16.953166961669922,25.76515007019043,7.840714220155305,,,-0.04929082665667438,0.40410022607585727,0.5179507364362679,,,0,25.0
73065000DE0060,3095_21666,6.27527379989624,28.211700439453125,11.945413358721451,,,-0.007048570406209005,0.30009672271145055,0.44451635397184125,,,0,25.0
73065000DE0058,3094_21666,6.680973052978516,29.257911682128906,13.481620934545049,,,0.030732075861953267,0.35173353088268533,0.43097901715076853,,,0,25.0
73065000DE0059,3094_21666,8.386585235595703,29.449777603149414,12.965591532035328,,,0.004224827442035952,0.37485398790132995,0.4639963747544163,,,0,25.0
73065000DE0090,3095_21665,9.57015609741211,41.007076263427734,13.247316513465925,,,-0.04792424108441079,0.41263680263511093,0.2590667571693808,,,0,25.0
73065000DE0065,3095_21666,13.051789283752441,26.233293533325195,9.417962853488199,,,-0.011267648709822956,0.3260331032044508,0.47622419063141047,,,0,25.0
73065000DE0076,3095_21666,9.908336639404297,30.696918487548828,9.339279247014737,,,0.01769725949156518,0.3229135251512714,0.512294283100203,,,0,25.0
73065000DE0071,3095_21666,11.131074905395508,23.789447784423828,8.639930642087544,,,-0.015442066338226085,0.3026910912899571,0.5080792842020515,,,1,55.6
73065000DE0066,3095_21666,2.2911667823791504,30.274784088134766,13.359330692679423,,,0.01932256729876409,0.2569717113579161,0.41829824413644867,,,0,25.0
73065000DE0067,3095_21666,17.545495986938477,35.244407653808594,13.038812037368954,,,-0.04515128567566933,0.47594408186879045,0.5147262827085258,,,0,25.0
73065000DE0069,3095_21666,13.577906608581543,41.145347595214844,14.125668852436482,,,-0.003196818876276736,0.4873325202664551,0.5055776863976124,,,0,25.0
73065000DE0068,3095_21666,18.656538009643555,47.22952651977539,15.639532186979656,,,-0.031232889373033233,0.6305299698959546,0.5644043466126127,,,0,25.0
73065000DE0056,3095_21666,12.393953323364258,45.604583740234375,15.557202252047944,,,0.352011145056189,0.6129834974134291,0.542761450415259,,,0,25.0
